Date,發行量加權股價報酬指數
103/06/24,"13,683.80"
103/06/25,"13,677.97"
103/06/26,"13,799.93"
103/06/27,"13,789.21"
103/06/30,"13,919.39"
103/07/01,"14,008.09"
103/07/02,"14,073.18"
103/07/03,"14,150.71"
103/07/04,"14,147.69"
103/07/07,"14,167.45"
103/07/08,"14,187.05"
103/07/09,"14,143.48"
103/07/10,"14,265.25"
103/07/11,"14,164.84"
103/07/14,"14,248.39"
103/07/15,"14,324.83"
103/07/16,"14,217.50"
103/07/17,"14,131.31"
103/07/18,"14,123.25"
103/07/21,"14,185.04"
103/07/22,"14,275.64"
103/07/24,"14,332.24"
103/07/25,"14,205.41"
103/07/28,"14,179.32"
103/07/29,"14,143.74"
103/07/30,"14,233.38"
103/07/31,"14,045.85"
103/08/01,"13,981.90"
103/08/04,"14,080.22"
103/08/05,"13,799.12"
103/08/06,"13,810.94"
103/08/07,"13,802.59"
103/08/08,"13,734.72"
103/08/11,"13,877.16"
103/08/12,"13,863.92"
103/08/13,"13,981.02"
103/08/14,"13,994.50"
103/08/15,"13,958.89"
103/08/18,"13,860.15"
103/08/19,"14,021.51"
103/08/20,"14,089.90"
103/08/21,"14,042.36"
103/08/22,"14,235.45"
103/08/25,"14,255.34"
103/08/26,"14,263.04"
103/08/27,"14,404.30"
103/08/28,"14,417.62"
103/08/29,"14,355.86"
103/09/01,"14,473.43"
103/09/02,"14,303.09"
103/09/03,"14,380.67"
103/09/04,"14,348.55"
103/09/05,"14,320.25"
103/09/09,"14,361.10"
103/09/10,"14,243.68"
103/09/11,"14,190.93"
103/09/12,"14,040.06"
103/09/15,"14,031.35"
103/09/16,"13,903.39"
103/09/17,"13,999.46"
103/09/18,"14,063.20"
103/09/19,"14,068.41"
103/09/22,"13,907.34"
103/09/23,"13,831.59"
103/09/24,"13,852.97"
103/09/25,"13,720.67"
103/09/26,"13,687.59"
103/09/29,"13,643.44"
103/09/30,"13,652.82"
103/10/01,"13,688.43"
103/10/02,"13,665.49"
103/10/03,"13,865.10"
103/10/06,"13,848.15"
103/10/07,"13,765.43"
103/10/08,"13,635.06"
103/10/09,"13,652.20"
103/10/13,"13,263.86"
103/10/14,"13,351.45"
103/10/15,"13,179.56"
103/10/16,"13,146.35"
103/10/17,"12,962.43"
103/10/20,"13,191.22"
103/10/21,"13,178.29"
103/10/22,"13,321.71"
103/10/23,"13,294.67"
103/10/24,"13,165.15"
103/10/27,"13,137.39"
103/10/28,"13,359.35"
103/10/29,"13,557.61"
103/10/30,"13,533.83"
103/10/31,"13,666.06"
103/11/03,"13,711.89"
103/11/04,"13,688.01"
103/11/05,"13,647.54"
103/11/06,"13,538.54"
103/11/07,"13,571.43"
103/11/10,"13,780.59"
103/11/11,"13,756.52"
103/11/12,"13,581.11"
103/11/13,"13,675.10"
103/11/14,"13,678.46"
103/11/17,"13,528.49"
103/11/18,"13,489.93"
103/11/19,"13,648.55"
103/11/20,"13,824.62"
103/11/21,"13,843.91"
103/11/24,"13,890.80"
103/11/25,"13,881.53"
103/11/26,"13,890.90"
103/11/27,"13,956.24"
103/11/28,"13,989.51"
103/12/01,"13,883.77"
103/12/02,"13,757.50"
103/12/03,"13,971.40"
103/12/04,"14,047.32"
103/12/05,"14,019.08"
103/12/08,"13,989.72"
103/12/09,"13,900.81"
103/12/10,"13,753.49"
103/12/11,"13,724.43"
103/12/12,"13,746.14"
103/12/15,"13,682.65"
103/12/16,"13,629.79"
103/12/17,"13,443.16"
103/12/18,"13,519.71"
103/12/19,"13,703.79"
103/12/22,"13,849.19"
103/12/23,"13,853.31"
103/12/24,"13,988.02"
103/12/25,"13,946.19"
103/12/26,"14,030.50"
103/12/27,"14,037.24"
103/12/29,"14,140.45"
103/12/30,"14,113.28"
103/12/31,"14,172.40"
104/01/05,"14,121.92"
104/01/06,"13,778.14"
104/01/07,"13,826.48"
104/01/08,"14,066.99"
104/01/09,"14,032.80"
104/01/12,"13,976.03"
104/01/13,"14,057.49"
104/01/14,"13,978.97"
104/01/15,"13,955.91"
104/01/16,"13,915.11"
104/01/19,"13,969.58"
104/01/20,"14,087.79"
104/01/21,"14,191.36"
104/01/22,"14,267.19"
104/01/23,"14,421.64"
104/01/26,"14,431.89"
104/01/27,"14,498.77"
104/01/28,"14,482.51"
104/01/29,"14,354.58"
104/01/30,"14,255.62"
104/02/02,"14,293.82"
104/02/03,"14,387.81"
104/02/04,"14,487.09"
104/02/05,"14,484.24"
104/02/06,"14,399.17"
104/02/09,"14,346.36"
104/02/10,"14,304.03"
104/02/11,"14,408.36"
104/02/12,"14,460.27"
104/02/13,"14,510.83"
104/02/24,"14,662.89"
104/02/25,"14,769.74"
104/02/26,"14,651.82"
104/03/02,"14,620.23"
104/03/03,"14,626.95"
104/03/04,"14,651.25"
104/03/05,"14,610.68"
104/03/06,"14,687.87"
104/03/09,"14,561.80"
104/03/10,"14,521.51"
104/03/11,"14,501.20"
104/03/12,"14,612.07"
104/03/13,"14,586.72"
104/03/16,"14,485.55"
104/03/17,"14,525.95"
104/03/18,"14,699.53"
104/03/19,"14,826.37"
104/03/20,"14,846.10"
104/03/23,"14,858.89"
104/03/24,"14,818.64"
104/03/25,"14,721.45"
104/03/26,"14,647.28"
104/03/27,"14,471.56"
104/03/30,"14,499.19"
104/03/31,"14,597.52"
104/04/01,"14,477.55"
104/04/02,"14,618.65"
104/04/07,"14,681.97"
104/04/08,"14,575.48"
104/04/09,"14,569.50"
104/04/10,"14,645.11"
104/04/13,"14,719.46"
104/04/14,"14,682.46"
104/04/15,"14,526.90"
104/04/16,"14,704.76"
104/04/17,"14,573.90"
104/04/20,"14,546.37"
104/04/21,"14,517.63"
104/04/22,"14,637.96"
104/04/23,"14,918.89"
104/04/24,"15,095.20"
104/04/27,"15,186.32"
104/04/28,"15,161.52"
104/04/29,"15,004.68"
104/04/30,"14,953.23"
104/05/04,"14,991.62"
104/05/05,"14,953.69"
104/05/06,"14,950.75"
104/05/07,"14,777.02"
104/05/08,"14,758.59"
104/05/11,"14,715.52"
104/05/12,"14,741.41"
104/05/13,"14,807.48"
104/05/14,"14,635.25"
104/05/15,"14,587.52"
104/05/18,"14,628.05"
104/05/19,"14,796.58"
104/05/20,"14,748.68"
104/05/21,"14,586.12"
104/05/22,"14,677.84"
104/05/25,"14,687.55"
104/05/26,"14,724.46"
104/05/27,"14,761.36"
104/05/28,"14,790.76"
104/05/29,"14,772.83"
104/06/01,"14,658.67"
104/06/02,"14,641.27"
104/06/03,"14,553.47"
104/06/04,"14,236.88"
104/06/05,"14,223.93"
104/06/08,"14,267.25"
104/06/09,"13,999.29"
104/06/10,"14,161.70"
104/06/11,"14,167.97"
104/06/12,"14,167.12"
104/06/15,"14,103.60"
104/06/16,"14,032.87"
104/06/17,"13,998.95"
104/06/18,"14,042.92"
104/06/22,"14,232.05"
104/06/23,"14,309.65"
104/06/24,"14,319.17"
104/06/25,"14,440.35"
104/06/26,"14,428.68"
104/06/29,"14,144.90"
104/06/30,"14,307.35"
104/07/01,"14,401.91"
104/07/02,"14,416.53"
104/07/03,"14,391.89"
104/07/06,"14,239.10"
104/07/07,"14,237.53"
104/07/08,"13,817.85"
104/07/09,"13,743.06"
104/07/13,"13,936.67"
104/07/14,"13,962.85"
104/07/15,"14,016.79"
104/07/16,"14,033.93"
104/07/17,"14,041.88"
104/07/20,"13,937.12"
104/07/21,"13,991.22"
104/07/22,"13,862.71"
104/07/23,"13,685.18"
104/07/24,"13,658.28"
104/07/27,"13,330.86"
104/07/28,"13,378.88"
104/07/29,"13,362.86"
104/07/30,"13,511.41"
104/07/31,"13,538.36"
104/08/03,"13,319.24"
104/08/04,"13,309.81"
104/08/05,"13,359.35"
104/08/06,"13,235.14"
104/08/07,"13,224.89"
104/08/10,"13,281.67"
104/08/11,"13,175.10"
104/08/12,"13,003.75"
104/08/13,"13,070.77"
104/08/14,"13,061.76"
104/08/17,"12,921.88"
104/08/18,"12,866.52"
104/08/19,"12,623.03"
104/08/20,"12,639.66"
104/08/21,"12,257.34"
104/08/24,"11,666.06"
104/08/25,"12,088.44"
104/08/26,"12,153.54"
104/08/27,"12,337.12"
104/08/28,"12,645.42"
104/08/31,"12,894.35"
104/09/01,"12,651.38"
104/09/02,"12,681.59"
104/09/03,"12,808.80"
104/09/04,"12,657.98"
104/09/07,"12,636.28"
104/09/08,"12,660.12"
104/09/09,"13,111.99"
104/09/10,"13,083.26"
104/09/11,"13,142.05"
104/09/14,"13,145.15"
104/09/15,"13,070.62"
104/09/16,"13,186.61"
104/09/17,"13,364.37"
104/09/18,"13,390.69"
104/09/21,"13,147.31"
104/09/22,"13,240.85"
104/09/23,"12,967.82"
104/09/24,"12,856.92"
104/09/25,"12,871.55"
104/09/30,"12,948.92"
104/10/01,"13,130.68"
104/10/02,"13,145.07"
104/10/05,"13,219.98"
104/10/06,"13,286.04"
104/10/07,"13,446.11"
104/10/08,"13,368.45"
104/10/12,"13,570.69"
104/10/13,"13,561.51"
104/10/14,"13,489.63"
104/10/15,"13,615.03"
104/10/16,"13,620.47"
104/10/19,"13,662.48"
104/10/20,"13,697.47"
104/10/21,"13,627.23"
104/10/22,"13,626.30"
104/10/23,"13,729.75"
104/10/26,"13,843.00"
104/10/27,"13,773.29"
104/10/28,"13,717.37"
104/10/29,"13,567.14"
104/10/30,"13,540.60"
104/11/02,"13,636.30"
104/11/03,"13,792.14"
104/11/04,"14,019.85"
104/11/05,"14,009.04"
104/11/06,"13,761.14"
104/11/09,"13,680.33"
104/11/10,"13,513.20"
104/11/11,"13,320.26"
104/11/12,"13,340.97"
104/11/13,"13,184.90"
104/11/16,"13,130.94"
104/11/17,"13,327.25"
104/11/18,"13,202.28"
104/11/19,"13,418.72"
104/11/20,"13,400.13"
104/11/23,"13,432.22"
104/11/24,"13,296.85"
104/11/25,"13,274.68"
104/11/26,"13,431.02"
104/11/27,"13,294.11"
104/11/30,"13,170.98"
104/12/01,"13,396.84"
104/12/02,"13,387.49"
104/12/03,"13,385.38"
104/12/04,"13,294.42"
104/12/07,"13,382.54"
104/12/08,"13,207.77"
104/12/09,"13,026.93"
104/12/10,"13,005.65"
104/12/11,"12,846.91"
104/12/14,"12,727.03"
104/12/15,"12,779.57"
104/12/16,"12,955.77"
104/12/17,"13,169.48"
104/12/18,"13,070.79"
104/12/21,"13,110.11"
104/12/22,"13,126.86"
104/12/23,"13,163.19"
104/12/24,"13,176.90"
104/12/25,"13,238.52"
104/12/28,"13,230.93"
104/12/29,"13,128.71"
104/12/30,"13,106.66"
104/12/31,"13,198.59"
105/01/04,"12,844.34"
105/01/05,"12,782.35"
105/01/06,"12,648.25"
105/01/07,"12,429.29"
105/01/08,"12,495.63"
105/01/11,"12,328.55"
105/01/12,"12,296.93"
105/01/13,"12,385.83"
105/01/14,"12,256.45"
105/01/15,"12,286.75"
105/01/18,"12,364.57"
105/01/19,"12,433.75"
105/01/20,"12,187.20"
105/01/21,"12,131.61"
105/01/22,"12,277.51"
105/01/25,"12,495.91"
105/01/26,"12,392.26"
105/01/27,"12,425.75"
105/01/28,"12,513.24"
105/01/29,"12,791.05"
105/01/30,"12,893.32"
105/02/01,"12,911.93"
105/02/02,"12,871.20"
105/02/03,"12,763.19"
105/02/15,"12,768.75"
105/02/16,"12,999.16"
105/02/17,"13,002.60"
105/02/18,"13,161.56"
105/02/19,"13,177.98"
105/02/22,"13,180.58"
105/02/23,"13,193.18"
105/02/24,"13,111.21"
105/02/25,"13,242.60"
105/02/26,"13,314.30"
105/03/01,"13,432.27"
105/03/02,"13,524.65"
105/03/03,"13,631.89"
105/03/04,"13,682.17"
105/03/07,"13,707.48"
105/03/08,"13,715.02"
105/03/09,"13,667.22"
105/03/10,"13,709.32"
105/03/11,"13,781.24"
105/03/14,"13,847.34"
105/03/15,"13,630.92"
105/03/16,"13,770.16"
105/03/17,"13,826.18"
105/03/18,"13,946.77"
105/03/21,"13,949.92"
105/03/22,"13,907.14"
105/03/23,"13,876.13"
105/03/24,"13,840.19"
105/03/25,"13,779.38"
105/03/28,"13,756.40"
105/03/29,"13,640.69"
105/03/30,"13,830.15"
105/03/31,"13,842.48"
105/04/01,"13,704.33"
105/04/06,"13,475.98"
105/04/07,"13,439.50"
105/04/08,"13,520.62"
105/04/11,"13,554.00"
105/04/12,"13,504.28"
105/04/13,"13,695.67"
105/04/14,"13,720.40"
105/04/15,"13,772.14"
105/04/18,"13,717.71"
105/04/19,"13,666.60"
105/04/20,"13,477.84"
105/04/21,"13,563.59"
105/04/22,"13,511.51"
105/04/25,"13,550.35"
105/04/26,"13,584.04"
105/04/27,"13,554.74"
105/04/28,"13,413.57"
105/04/29,"13,261.65"
105/05/03,"13,129.04"
105/05/04,"12,957.15"
105/05/05,"12,929.43"
105/05/06,"12,895.87"
105/05/09,"12,872.76"
105/05/10,"12,911.48"
105/05/11,"12,878.78"
105/05/12,"12,835.23"
105/05/13,"12,749.18"
105/05/16,"12,771.19"
105/05/17,"12,886.55"
105/05/18,"12,916.95"
105/05/19,"12,816.12"
105/05/20,"12,871.97"
105/05/23,"13,209.44"
105/05/24,"13,140.13"
105/05/25,"13,291.38"
105/05/26,"13,288.09"
105/05/27,"13,398.19"
105/05/30,"13,512.57"
105/05/31,"13,512.13"
105/06/01,"13,609.60"
105/06/02,"13,544.71"
105/06/03,"13,598.38"
105/06/04,"13,605.05"
105/06/06,"13,613.81"
105/06/07,"13,744.93"
105/06/08,"13,801.32"
105/06/13,"13,517.66"
105/06/14,"13,581.06"
105/06/15,"13,629.59"
105/06/16,"13,452.09"
105/06/17,"13,569.18"
105/06/20,"13,661.23"
105/06/21,"13,756.79"
105/06/22,"13,807.06"
105/06/23,"13,751.30"
105/06/24,"13,436.89"
105/06/27,"13,520.95"
105/06/28,"13,596.83"
105/06/29,"13,728.77"
105/06/30,"13,869.89"
105/07/01,"13,986.37"
105/07/04,"14,044.90"
105/07/05,"13,977.70"
105/07/06,"13,766.24"
105/07/07,"13,888.96"
105/07/11,"14,128.03"
105/07/12,"14,234.16"
105/07/13,"14,282.59"
105/07/14,"14,308.93"
105/07/15,"14,457.21"
105/07/18,"14,558.82"
105/07/19,"14,619.80"
105/07/20,"14,580.73"
105/07/21,"14,700.09"
105/07/22,"14,630.38"
105/07/25,"14,603.09"
105/07/26,"14,670.69"
105/07/27,"14,735.18"
105/07/28,"14,762.78"
105/07/29,"14,622.84"
105/08/01,"14,792.04"
105/08/02,"14,784.50"
105/08/03,"14,680.28"
105/08/04,"14,729.33"
105/08/05,"14,852.69"
105/08/08,"14,948.55"
105/08/09,"14,961.36"
105/08/10,"15,040.79"
105/08/11,"14,934.16"
105/08/12,"14,966.08"
105/08/15,"14,983.13"
105/08/16,"14,922.77"
105/08/17,"14,936.23"
105/08/18,"14,955.63"
105/08/19,"14,812.62"
105/08/22,"14,728.54"
105/08/23,"14,809.36"
105/08/24,"14,795.69"
105/08/25,"14,961.95"
105/08/26,"14,990.27"
105/08/29,"14,957.62"
105/08/30,"14,962.15"
105/08/31,"14,899.62"
105/09/01,"14,790.74"
105/09/02,"14,806.99"
105/09/05,"14,976.43"
105/09/06,"15,127.54"
105/09/07,"15,255.14"
105/09/08,"15,267.19"
105/09/09,"15,105.64"
105/09/10,"14,922.56"
105/09/12,"14,746.96"
105/09/13,"14,736.69"
105/09/14,"14,673.19"
105/09/19,"15,086.19"
105/09/20,"15,101.10"
105/09/21,"15,211.41"
105/09/22,"15,222.78"
105/09/23,"15,304.14"
105/09/26,"15,156.06"
105/09/29,"15,281.96"
105/09/30,"15,110.44"
105/10/03,"15,221.46"
105/10/04,"15,309.76"
105/10/05,"15,284.23"
105/10/06,"15,304.15"
105/10/07,"15,273.65"
105/10/11,"15,198.21"
105/10/12,"15,252.23"
105/10/13,"15,197.13"
105/10/14,"15,108.11"
105/10/17,"15,126.32"
105/10/18,"15,203.14"
105/10/19,"15,304.50"
105/10/20,"15,359.37"
105/10/21,"15,341.77"
105/10/24,"15,368.04"
105/10/25,"15,472.36"
105/10/26,"15,433.79"
105/10/27,"15,330.43"
105/10/28,"15,342.58"
105/10/31,"15,314.95"
105/11/01,"15,286.23"
105/11/02,"15,065.93"
105/11/03,"14,947.94"
105/11/04,"14,949.46"
105/11/07,"15,150.06"
105/11/08,"15,195.55"
105/11/09,"14,743.45"
105/11/10,"15,087.99"
105/11/11,"14,767.47"
105/11/14,"14,738.84"
105/11/15,"14,723.39"
105/11/16,"14,774.83"
105/11/17,"14,829.29"
105/11/18,"14,851.59"
105/11/21,"14,904.87"
105/11/22,"15,057.00"
105/11/23,"15,130.93"
105/11/24,"15,088.05"
105/11/25,"15,100.53"
105/11/28,"15,204.69"
105/11/29,"15,155.46"
105/11/30,"15,235.13"
105/12/01,"15,272.76"
105/12/02,"15,150.68"
105/12/05,"15,103.16"
105/12/06,"15,251.72"
105/12/07,"15,273.34"
105/12/08,"15,457.96"
105/12/09,"15,485.68"
105/12/12,"15,415.22"
105/12/13,"15,468.31"
105/12/14,"15,445.86"
105/12/15,"15,432.38"
105/12/16,"15,377.04"
105/12/19,"15,232.84"
105/12/20,"15,237.93"
105/12/21,"15,175.03"
105/12/22,"15,034.05"
105/12/23,"14,967.93"
105/12/26,"15,020.52"
105/12/27,"15,018.43"
105/12/28,"15,170.32"
105/12/29,"15,090.68"
105/12/30,"15,256.22"
106/01/03,"15,288.17"
106/01/04,"15,311.39"
106/01/05,"15,428.73"
106/01/06,"15,451.94"
106/01/09,"15,402.82"
106/01/10,"15,414.73"
106/01/11,"15,408.29"
106/01/12,"15,514.53"
106/01/13,"15,462.84"
106/01/16,"15,320.24"
106/01/17,"15,422.78"
106/01/18,"15,402.08"
106/01/19,"15,362.77"
106/01/20,"15,384.75"
106/01/23,"15,537.40"
106/01/24,"15,576.81"
106/02/02,"15,545.51"
106/02/03,"15,589.35"
106/02/06,"15,725.29"
106/02/07,"15,752.58"
106/02/08,"15,733.92"
106/02/09,"15,811.31"
106/02/10,"15,935.63"
106/02/13,"16,009.37"
106/02/14,"16,023.32"
106/02/15,"16,156.83"
106/02/16,"16,109.84"
106/02/17,"16,090.88"
106/02/18,"16,124.12"
106/02/20,"16,080.08"
106/02/21,"16,097.77"
106/02/22,"16,122.25"
106/02/23,"16,106.63"
106/02/24,"16,075.57"
106/03/01,"15,950.78"
106/03/02,"15,978.84"
106/03/03,"15,906.98"
106/03/06,"15,963.72"
106/03/07,"16,055.13"
106/03/08,"16,080.49"
106/03/09,"15,924.12"
106/03/10,"15,873.47"
106/03/13,"15,987.97"
106/03/14,"16,065.26"
106/03/15,"16,058.82"
106/03/16,"16,219.61"
106/03/17,"16,336.44"
106/03/20,"16,343.49"
106/03/21,"16,441.62"
106/03/22,"16,359.46"
106/03/23,"16,372.78"
106/03/24,"16,327.02"
106/03/27,"16,283.80"
106/03/28,"16,283.28"
106/03/29,"16,249.97"
106/03/30,"16,236.62"
106/03/31,"16,176.23"
106/04/05,"16,403.68"
106/04/06,"16,318.47"
106/04/07,"16,278.20"
106/04/10,"16,293.32"
106/04/11,"16,210.69"
106/04/12,"16,186.38"
106/04/13,"16,217.70"
106/04/14,"16,046.66"
106/04/17,"16,019.40"
106/04/18,"16,069.13"
106/04/19,"15,893.35"
106/04/20,"15,881.39"
106/04/21,"16,021.06"
106/04/24,"16,021.95"
106/04/25,"16,225.99"
106/04/26,"16,250.31"
106/04/27,"16,257.17"
106/04/28,"16,275.94"
106/05/02,"16,390.15"
106/05/03,"16,413.33"
106/05/04,"16,433.62"
106/05/05,"16,322.01"
106/05/08,"16,383.52"
106/05/09,"16,347.63"
106/05/10,"16,434.92"
106/05/11,"16,489.59"
106/05/12,"16,465.43"
106/05/15,"16,547.87"
106/05/16,"16,539.59"
106/05/17,"16,510.22"
106/05/18,"16,437.31"
106/05/19,"16,401.31"
106/05/22,"16,483.15"
106/05/23,"16,500.61"
106/05/24,"16,560.91"
106/05/25,"16,666.55"
106/05/26,"16,655.76"
106/05/31,"16,554.82"
106/06/01,"16,631.87"
106/06/02,"16,739.82"
106/06/03,"16,749.09"
106/06/05,"16,863.28"
106/06/06,"16,830.16"
106/06/07,"16,836.46"
106/06/08,"16,862.48"
106/06/09,"16,819.41"
106/06/12,"16,671.51"
106/06/13,"16,702.37"
106/06/14,"16,611.94"
106/06/15,"16,638.78"
106/06/16,"16,751.66"
106/06/19,"16,906.48"
106/06/20,"17,031.37"
106/06/21,"17,073.07"
106/06/22,"17,158.41"
106/06/23,"17,124.43"
106/06/26,"17,454.88"
106/06/27,"17,452.00"
106/06/28,"17,283.64"
106/06/29,"17,338.95"
106/06/30,"17,298.15"
106/07/03,"17,367.39"
106/07/04,"17,263.54"
106/07/05,"17,366.05"
106/07/06,"17,340.92"
106/07/07,"17,226.18"
106/07/10,"17,217.58"
106/07/11,"17,448.20"
106/07/12,"17,484.98"
106/07/13,"17,608.71"
106/07/14,"17,587.16"
106/07/17,"17,625.14"
106/07/18,"17,693.80"
106/07/19,"17,740.87"
106/07/20,"17,739.83"
106/07/21,"17,657.97"
106/07/24,"17,703.44"
106/07/25,"17,719.59"
106/07/26,"17,658.57"
106/07/27,"17,824.51"
106/07/28,"17,681.59"
106/07/31,"17,697.54"
106/08/01,"17,728.87"
106/08/02,"17,879.09"
106/08/03,"17,808.61"
106/08/04,"17,880.21"
106/08/07,"18,004.62"
106/08/08,"17,997.70"
106/08/09,"17,843.32"
106/08/10,"17,621.56"
106/08/11,"17,624.02"
106/08/14,"17,447.74"
106/08/15,"17,595.91"
106/08/16,"17,571.29"
106/08/17,"17,718.01"
106/08/18,"17,636.62"
106/08/21,"17,647.76"
106/08/22,"17,763.22"
106/08/23,"17,792.79"
106/08/24,"17,938.65"
106/08/25,"17,986.53"
106/08/28,"18,007.85"
106/08/29,"17,962.06"
106/08/30,"18,090.01"
106/08/31,"18,119.11"
106/09/01,"18,134.59"
106/09/04,"18,091.93"
106/09/05,"18,174.45"
106/09/06,"18,054.98"
106/09/07,"18,040.62"
106/09/08,"18,162.91"
106/09/11,"18,102.33"
106/09/12,"18,167.72"
106/09/13,"18,035.11"
106/09/14,"18,076.66"
106/09/15,"18,122.64"
106/09/18,"18,212.52"
106/09/19,"18,117.56"
106/09/20,"18,019.98"
106/09/21,"18,121.68"
106/09/22,"17,901.33"
106/09/25,"17,706.39"
106/09/26,"17,571.28"
106/09/27,"17,690.97"
106/09/28,"17,639.43"
106/09/29,"17,696.83"
106/09/30,"17,789.34"
106/10/02,"17,928.48"
106/10/03,"17,935.65"
106/10/05,"18,019.46"
106/10/06,"18,044.49"
106/10/11,"18,230.16"
106/10/12,"18,351.55"
106/10/13,"18,373.21"
106/10/16,"18,459.08"
106/10/17,"18,371.60"
106/10/18,"18,366.68"
106/10/19,"18,435.26"
106/10/20,"18,381.43"
106/10/23,"18,392.28"
106/10/24,"18,406.96"
106/10/25,"18,418.61"
106/10/26,"18,391.51"
106/10/27,"18,347.57"
106/10/30,"18,429.39"
106/10/31,"18,492.76"
106/11/01,"18,514.29"
106/11/02,"18,483.74"
106/11/03,"18,504.74"
106/11/06,"18,479.77"
106/11/07,"18,572.65"
106/11/08,"18,536.07"
106/11/09,"18,406.34"
106/11/10,"18,388.19"
106/11/13,"18,304.66"
106/11/14,"18,310.24"
106/11/15,"18,213.39"
106/11/16,"18,203.77"
106/11/17,"18,335.01"
106/11/20,"18,271.46"
106/11/21,"18,467.96"
106/11/22,"18,542.24"
106/11/23,"18,597.16"
106/11/24,"18,596.34"
106/11/27,"18,419.60"
106/11/28,"18,344.46"
106/11/29,"18,355.54"
106/11/30,"18,093.23"
106/12/01,"18,161.64"
106/12/04,"18,248.57"
106/12/05,"18,104.22"
106/12/06,"17,807.92"
106/12/07,"17,742.55"
106/12/08,"17,815.99"
106/12/11,"17,943.57"
106/12/12,"17,892.50"
106/12/13,"17,939.47"
106/12/14,"18,055.10"
106/12/15,"17,975.30"
106/12/18,"18,001.14"
106/12/19,"17,934.02"
106/12/20,"17,997.71"
106/12/21,"17,971.08"
106/12/22,"18,053.82"
106/12/25,"18,028.50"
106/12/26,"17,856.19"
106/12/27,"17,967.13"
106/12/28,"18,105.87"
106/12/29,"18,234.75"
107/01/02,"18,351.03"
107/01/03,"18,506.67"
107/01/04,"18,587.30"
107/01/05,"18,640.70"
107/01/08,"18,702.30"
107/01/09,"18,700.83"
107/01/10,"18,557.24"
107/01/11,"18,521.21"
107/01/12,"18,647.82"
107/01/15,"18,771.78"
107/01/16,"18,822.84"
107/01/17,"18,854.87"
107/01/18,"18,969.26"
107/01/19,"19,105.09"
107/01/22,"19,243.21"
107/01/23,"19,280.30"
107/01/24,"19,107.34"
107/01/25,"19,130.97"
107/01/26,"19,098.67"
107/01/29,"19,226.67"
107/01/30,"18,978.19"
107/01/31,"19,024.46"
107/02/01,"19,121.21"
107/02/02,"19,062.91"
107/02/05,"18,754.55"
107/02/06,"17,825.49"
107/02/07,"18,078.29"
107/02/08,"18,038.84"
107/02/09,"17,770.24"
107/02/12,"17,854.78"
107/02/21,"18,357.38"
107/02/22,"18,268.19"
107/02/23,"18,494.63"
107/02/26,"18,566.86"
107/02/27,"18,530.49"
107/03/01,"18,479.63"
107/03/02,"18,329.51"
107/03/05,"18,234.80"
107/03/06,"18,477.15"
107/03/07,"18,410.30"
107/03/08,"18,543.80"
107/03/09,"18,615.03"
107/03/12,"18,850.23"
107/03/13,"19,010.49"
107/03/14,"18,913.13"
107/03/15,"18,878.25"
107/03/16,"18,894.10"
107/03/19,"18,927.00"
107/03/20,"18,865.21"
107/03/21,"18,865.60"
107/03/22,"18,856.65"
107/03/23,"18,543.95"
107/03/26,"18,572.59"
107/03/27,"18,824.00"
107/03/28,"18,616.48"
107/03/29,"18,582.66"
107/03/30,"18,685.97"
107/03/31,"18,708.70"
107/04/02,"18,655.21"
107/04/03,"18,540.87"
107/04/09,"18,664.23"
107/04/10,"18,721.88"
107/04/11,"18,802.14"
107/04/12,"18,770.03"
107/04/13,"18,787.35"
107/04/16,"18,768.77"
107/04/17,"18,521.88"
107/04/18,"18,586.02"
107/04/19,"18,797.34"
107/04/20,"18,468.64"
107/04/23,"18,327.73"
107/04/24,"18,126.19"
107/04/25,"18,092.73"
107/04/26,"17,970.41"
107/04/27,"18,081.52"
107/04/30,"18,260.48"
107/05/02,"18,193.54"
107/05/03,"18,014.28"
107/05/04,"18,040.30"
107/05/07,"18,169.72"
107/05/08,"18,317.87"
107/05/09,"18,338.52"
107/05/10,"18,435.94"
107/05/11,"18,605.16"
107/05/14,"18,765.20"
107/05/15,"18,632.15"
107/05/16,"18,671.28"
107/05/17,"18,562.03"
107/05/18,"18,556.95"
107/05/21,"18,789.19"
107/05/22,"18,742.14"
107/05/23,"18,652.10"
107/05/24,"18,739.05"
107/05/25,"18,748.25"
107/05/28,"18,826.15"
107/05/29,"18,785.63"
107/05/30,"18,540.71"
107/05/31,"18,632.87"
107/06/01,"18,760.39"
107/06/04,"19,035.91"
107/06/05,"19,020.82"
107/06/06,"19,195.12"
107/06/07,"19,281.07"
107/06/08,"19,117.71"
107/06/11,"19,105.39"
107/06/12,"19,098.15"
107/06/13,"19,146.88"
107/06/14,"18,874.83"
107/06/15,"19,003.56"
107/06/19,"18,690.50"
107/06/20,"18,730.93"
107/06/21,"18,758.61"
107/06/22,"18,687.13"
107/06/25,"18,612.93"
107/06/26,"18,569.28"
107/06/27,"18,499.01"
107/06/28,"18,427.69"
107/06/29,"18,744.53"
107/07/02,"18,654.33"
107/07/03,"18,556.03"
107/07/04,"18,612.95"
107/07/05,"18,453.79"
107/07/06,"18,453.63"
107/07/09,"18,681.78"
107/07/10,"18,788.69"
107/07/11,"18,685.73"
107/07/12,"18,823.22"
107/07/13,"19,055.59"
107/07/16,"18,978.76"
